Order ID,Order date,Return request date,Return request status,Amazon RMA ID,Merchant RMA ID,Label type,Label cost,Currency code,Return carrier,Tracking ID,Label to be paid by,A-to-Z Claim,Is prime,ASIN,Merchant SKU,Item Name,Return quantity,Return Reason,In policy,Return type,Resolution,Invoice number,Return delivery date,Order Amount,Order quantity,SafeT Action reason,SafeT claim id,SafeT claim state,SafeT claim creation time,SafeT claim reimbursement amount,Refunded Amount
113-8420408-7909048,08-Mar-2022,11-Mar-2022,Approved,DxbxRWxHRRMA, ,AmazonPrePaidLabel,8.08,USD,UPS,1Z2A05729066802328,Seller,N,N,B07TMQWZDF,MSS-EG4959-SZ-9,"adidas Originals mens Superstar Sneaker, Black/Metalic White/Black, 9 US",1,CR-SWITCHEROO,Y,C-Returns,StandardRefund, , ,78.55,1, , , , , , 
114-1769127-7281851,09-Feb-2022,11-Mar-2022,Approved,DhbXRmxbRRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066801472,Seller,N,N,B0059D1DZE,AJ8798800-SZ-8.5,"Nike Womens Ashin Modern LX Faux Leather Logo, Crimson Tint/Crimson Tint, Size 8",1,AMZ-PG-APP-STYLE,Y,C-Returns,StandardRefund, , ,80.77,1, , , , , , 
112-8209181-5421839,03-Mar-2022,11-Mar-2022,Approved,DtbNRmxRRRMA, ,AmazonPrePaidLabel,8.46,USD,UPS,1Z2A05729066799253,Seller,N,N,B07ZSBH197,FV5726-SZ-8,"adidas Men's FV5726 Baseball Shoe, Core Black/Footwear White/Core Black, 8",1,CR-MISSED_ESTIMATED_DELIVERY,Y,C-Returns,RefundAtFirstScan, , ,68.83,1, , , , , ,68.83
112-8583537-6078641,05-Mar-2022,11-Mar-2022,Approved,D5Z4RlxCRRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066790001,Seller,N,N,B07S7PM6YB,G27670-SZ-9,"adidas Men's Afterburner 6 Grail MD Cleats Baseball Shoe, core Black/FTWR White/Collegiate Royal, 9 M US",1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,StandardRefund, , ,47.81,1, , , , , , 
111-3840807-0634649,06-Mar-2022,11-Mar-2022,Approved,DTZWRqxmRRMA, ,AmazonPrePaidLabel,4.97,USD,UPS,1Z2A05729066786589,Seller,N,N,B08DJ9TT5N,G28289-SZ-12,adidas Icon V Molded Cleat - Kid's Baseball Grey/White,1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,38.15,1, , , , , ,38.15
111-8373431-7817007,02-Mar-2022,11-Mar-2022,Approved,DhZFRlxtRRMA, ,AmazonPrePaidLabel,9.37,USD,UPS,1Z2A05729066779702,Seller,N,N,B07S6MJXGP,G27670-SZ-10.5,"adidas Men's Afterburner 6 Grail MD Cleats Baseball Shoe, core Black/FTWR White/Collegiate Royal, 10.5 M US",1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund, , ,52.58,1, , , , , , 
111-1818622-3505848,05-Mar-2022,11-Mar-2022,Approved,DvZ8RzxPRRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066779659,Seller,N,N,B07S7PM6YB,G27670-SZ-9,"adidas Men's Afterburner 6 Grail MD Cleats Baseball Shoe, core Black/FTWR White/Collegiate Royal, 9 M US",1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,StandardRefund, , ,50.97,1, , , , , , 
111-8142740-9440256,04-Mar-2022,11-Mar-2022,Approved,DpZLRzx1RRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066773413,Seller,N,N,B087N5NVZ3,MSS-F97425-SZ-9,"adidas Freak Carbon Mid Mens Shoes Size 9, Color: Black/Gold",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,StandardRefund, , ,69.90,1, , , , , , 
114-4449798-2136269,16-Feb-2022,11-Mar-2022,Approved,DkZXRpx7RRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066771460,Seller,N,N,B07ZSBV6GK,FV9378-SZ-8,"adidas Men's FV9378 Baseball Shoe, Blue/White/Blue, 8",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,52.20,1, , , , , ,52.20
112-4773952-9442621,04-Mar-2022,11-Mar-2022,Approved,D8ZYRXxsRRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066770238,Seller,N,N,B07L11M5TP,MSS-D97771-SZ-7,"Adidas UB w vs. Mi Mens Shoes Size 7, Color: Cloud White/Shock Cyan/Active Red",1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,StandardRefund, , ,148.29,1, , , , , , 
